BEGIN;
BEGIN
select
	s_acctbal,
	s_name,
	n_name,
	p_partkey,
	p_mfgr,
	s_address,
	s_phone,
	s_comment
from
	part,
	supplier,
	partsupp,
	nation,
	region
where
	p_partkey = ps_partkey
	and s_suppkey = ps_suppkey
	and p_size = 46
	and p_type like '%STEEL'
	and s_nationkey = n_nationkey
	and n_regionkey = r_regionkey
	and r_name = 'EUROPE'
	and ps_supplycost = (
		select
			min(ps_supplycost)
		from
			partsupp,
			supplier,
			nation,
			region
		where
			p_partkey = ps_partkey
			and s_suppkey = ps_suppkey
			and s_nationkey = n_nationkey
			and n_regionkey = r_regionkey
			and r_name = 'EUROPE'
	)
order by
	s_acctbal desc,
	n_name,
	s_name,
	p_partkey
LIMIT 100;
 s_acctbal |          s_name           |          n_name           | p_partkey |          p_mfgr           |                s_address                 |     s_phone     |                                              s_comment                                              
-----------+---------------------------+---------------------------+-----------+---------------------------+------------------------------------------+-----------------+-----------------------------------------------------------------------------------------------------
   9998.56 | Supplier#000039514        | UNITED KINGDOM            |   1939513 | Manufacturer#4            | fUN95rpikfiqeGo,okl,27ItSq9fMpr          | 33-317-828-7758 | olites use about the blithely regular warhorses. carefully final instructions a
   9994.66 | Supplier#000071807        | FRANCE                    |     96806 | Manufacturer#1            | ae0mc8V3kBT                              | 16-407-922-3032 |  final packages haggle against the ironic ideas. 
   9992.03 | Supplier#000047868        | FRANCE                    |   1472825 | Manufacturer#1            | hsMawLKNYHd,opnDrXLch                    | 16-814-219-3643 | y. special accounts are fluffily. thin requests 
   9991.46 | Supplier#000019826        | FRANCE                    |   1769791 | Manufacturer#5            | du sOTaQIjZpS                            | 16-871-575-7491 | ess accounts haggle fluffily regular foxes. regular dolphins cajole fluffily idle asy
   9989.15 | Supplier#000089499        | GERMANY                   |   1164487 | Manufacturer#5            | Lh3p,IfDGb67NlJ                          | 17-266-433-8797 | its according to the slyly regular excuses haggle across the pending, ironic pinto 
   9973.37 | Supplier#000083507        | UNITED KINGDOM            |    908479 | Manufacturer#2            | pnh3Le2j5GkXD9XjwRu7DEpWRMP1             | 33-138-283-1372 | atterns sleep along the slyly pending deposits. courts wake blithely above the deposits. iro
   9967.75 | Supplier#000072507        | ROMANIA                   |    572506 | Manufacturer#4            | zz0KOSvPVYgwqLxIba0MFS6Nw R0             | 29-513-452-1041 | s. regular, final theodolites after the
   9967.64 | Supplier#000037131        | UNITED KINGDOM            |   1662082 | Manufacturer#4            | Xkxv7lxYDBNtVOegdvZyeEfQ70AdvKQYHBIh0    | 33-957-450-3258 | boost slyly. slyly regular requests a
    9967.6 | Supplier#000028837        | ROMANIA                   |    628836 | Manufacturer#1            | gAaNbDxVTyFjjhgGodAKyy9uk                | 29-105-576-2294 | hins must have to haggle blithely along
   9967.45 | Supplier#000002302        | FRANCE                    |     52301 | Manufacturer#4            | wMEzrsX2KKpTaJGE3uGEUibymG               | 16-486-165-5642 | gly carefully bold deposits. accounts nag b
   9967.45 | Supplier#000002302        | FRANCE                    |    852285 | Manufacturer#3            | wMEzrsX2KKpTaJGE3uGEUibymG               | 16-486-165-5642 | gly carefully bold deposits. accounts nag b
   9961.82 | Supplier#000082261        | FRANCE                    |    257258 | Manufacturer#2            | uFMabU,5TVf7d                            | 16-966-882-3062 | y ironic theodolites are fluffily slyly bold escapades. express
   9957.83 | Supplier#000012588        | ROMANIA                   |    387584 | Manufacturer#5            | 8cRzJOxCG7z qpfkXKgrQs6ubfOTK            | 29-373-772-7126 | uriously ironic platelets nag. slyly bold instructions haggle furiously fluffil
   9956.16 | Supplier#000018317        | ROMANIA                   |   1493302 | Manufacturer#5            | En7XMRKeOxFcOAkfdY                       | 29-487-869-3993 | ctions. final packages sleep 
   9956.16 | Supplier#000018317        | ROMANIA                   |   1518316 | Manufacturer#4            | En7XMRKeOxFcOAkfdY                       | 29-487-869-3993 | ctions. final packages sleep 
   9956.16 | Supplier#000018317        | ROMANIA                   |   1643268 | Manufacturer#1            | En7XMRKeOxFcOAkfdY                       | 29-487-869-3993 | ctions. final packages sleep 
   9945.78 | Supplier#000089047        | UNITED KINGDOM            |   1913989 | Manufacturer#3            | rqoOqRo,fG2vifP6Ji,qKt5dzhz0m1P4GFVLDXl  | 33-294-204-9139 | l dependencies about the carefully ironic accounts are around the idle, unusual requests. pinto be
   9944.02 | Supplier#000010019        | ROMANIA                   |    160016 | Manufacturer#1            | 6fy8i iDm,kCwJfaiNRZtVWeAtrLnQT          | 29-695-919-1392 | y regular excuses are blithely special theodolites. final excuses sleep
   9944.02 | Supplier#000010019        | ROMANIA                   |   1359992 | Manufacturer#2            | 6fy8i iDm,kCwJfaiNRZtVWeAtrLnQT          | 29-695-919-1392 | y regular excuses are blithely special theodolites. final excuses sleep
   9942.35 | Supplier#000018266        | UNITED KINGDOM            |   1643217 | Manufacturer#1            | kR51lIyRBhgThYMEh8yjMafGCFkhsbMQ59IbLEsJ | 33-209-721-5199 | g, ironic deposits are slyly be
   9940.76 | Supplier#000031587        | GERMANY                   |    306583 | Manufacturer#1            | qOjHNzlw4i7XT7tr7JU2P2rY3d               | 17-221-164-2555 | ect fluffily. fluffily even instructions sleep quickly careful
    9939.3 | Supplier#000012086        | ROMANIA                   |    212085 | Manufacturer#5            | 1J3KiLGCU3                               | 29-275-848-9101 | ilent, special deposits. ironic requests boost furiously aroun
   9938.85 | Supplier#000025204        | UNITED KINGDOM            |   1625203 | Manufacturer#4            | Oxbl2 pm68gah                            | 33-132-569-1851 |  furiously regular packages na
   9938.69 | Supplier#000048337        | RUSSIA                    |    573321 | Manufacturer#1            | tXGAix6fSBfdQuOu4BBAQDsnVsCzxzFK8g1      | 32-566-156-5537 | ular pinto beans. slyly express theodolites sleep blithely
   9938.53 | Supplier#000005359        | UNITED KINGDOM            |    405358 | Manufacturer#5            | QKuHYh,vZGiwu2FWEJoLDx04                 | 33-429-790-6131 | uriously regular requests hag
   9938.41 | Supplier#000075189        | UNITED KINGDOM            |    200182 | Manufacturer#2            | WdtY0D,L3bMPiS9O0tLnxZV                  | 33-949-985-1633 | equests alongside of the regular theodolites believe among the expr
   9937.08 | Supplier#000025137        | FRANCE                    |    650118 | Manufacturer#5            | stIIQZedYRXAju36LbGb09,qUxhkWtV          | 16-206-728-7034 |  ironic courts around the quickly unusual packages wake 
      9936 | Supplier#000042253        | ROMANIA                   |   1067222 | Manufacturer#3            | r9uqFbAWydd4tcgzcS RI Y                  | 29-148-772-1827 | lar packages haggle. blithely ir
   9933.48 | Supplier#000012908        | RUSSIA                    |   1412907 | Manufacturer#3            | P9fHHNbn,kXrjxbBV9SmMXTcJ30r,Vg6CbAKsp   | 32-103-508-9053 |  haggle slyly. pinto beans are carefully special dolphins. slyly final platelets against t
   9932.97 | Supplier#000060645        | UNITED KINGDOM            |   1535629 | Manufacturer#5            | 8qf1dj2kQ0H6zwLKEJyONo                   | 33-614-186-6531 | ites wake furiously final deposits: furiously si
   9931.65 | Supplier#000087957        | RUSSIA                    |    237952 | Manufacturer#3            | NGnaqR9EhpuPmeDdZEaiUEckHnfc7HWP         | 32-223-673-7656 | t courts wake slyly bold accounts. bold packag
   9930.84 | Supplier#000038731        | FRANCE                    |    538730 | Manufacturer#2            | Zh1Ziqkk2tPHSAbbwn66WM,5N8tcL4lBNmcRFI   | 16-564-990-7776 | onic theodolites are. slyly r
   9926.51 | Supplier#000043352        | GERMANY                   |    718344 | Manufacturer#3            | pJkKXzwyGKSAgOivJ2ajUNWhNBVLI            | 17-815-200-9734 | s are pending, silent deposits. furiously
   9924.56 | Supplier#000045122        | UNITED KINGDOM            |    320118 | Manufacturer#3            | 24NzXSuZKo0Io1v3keZ 5AKwgDyLJ6U0jdxhRbX  | 33-866-597-8512 | s snooze carefully alongside of the instr
   9923.75 | Supplier#000010115        | FRANCE                    |    910114 | Manufacturer#1            | rLjG0fYchI                               | 16-900-191-4200 |  wake slyly. carefully even 
   9922.43 | Supplier#000090640        | FRANCE                    |    415627 | Manufacturer#5            | INXZEYm ei                               | 16-317-260-4538 | sleep furiously atop the pending deposits. quickly final pains detect
   9920.19 | Supplier#000010882        | GERMANY                   |   1260857 | Manufacturer#3            | kDIaEmIPkXT Kt0NGV                       | 17-506-719-6172 | he special theodolites wake across the silent platelets. slyly special courts sleep fluffily reques
   9918.88 | Supplier#000082683        | UNITED KINGDOM            |    157681 | Manufacturer#3            | RR7y  BiYXqJaw                           | 33-114-482-3385 | nding instructions along the blithely regular ideas affix according to the ironic requests. careful
   9918.88 | Supplier#000082683        | UNITED KINGDOM            |   1157671 | Manufacturer#3            | RR7y  BiYXqJaw                           | 33-114-482-3385 | nding instructions along the blithely regular ideas affix according to the ironic requests. careful
   9918.88 | Supplier#000082683        | UNITED KINGDOM            |   1482682 | Manufacturer#5            | RR7y  BiYXqJaw                           | 33-114-482-3385 | nding instructions along the blithely regular ideas affix according to the ironic requests. careful
   9915.78 | Supplier#000023264        | FRANCE                    |     48263 | Manufacturer#3            | HVuYUsH521ADkA                           | 16-610-856-7160 | y. fluffily final accounts sleep furiously from the fluffily regular accounts. special, bold depos
   9915.38 | Supplier#000006085        | ROMANIA                   |     31084 | Manufacturer#3            | T3Ju68MUhIb2hpTO3f8OGG                   | 29-528-113-9241 | iously bold sauternes. slyly regular asymptotes
   9915.38 | Supplier#000006085        | ROMANIA                   |    156082 | Manufacturer#5            | T3Ju68MUhIb2hpTO3f8OGG                   | 29-528-113-9241 | iously bold sauternes. slyly regular asymptotes
   9914.86 | Supplier#000080085        | RUSSIA                    |   1805030 | Manufacturer#3            | VnB BccfplC86 mtxW6xj7dUyTiRys6 jw3g     | 32-248-927-1522 | regular foxes. carefully regular packages amon
   9914.18 | Supplier#000016501        | FRANCE                    |    166498 | Manufacturer#2            | tq Q3XRqIDNmgDKU2evPPG                   | 16-496-610-9975 | ake blithely regular deposits. ironic 
   9914.18 | Supplier#000016501        | FRANCE                    |    341491 | Manufacturer#4            | tq Q3XRqIDNmgDKU2evPPG                   | 16-496-610-9975 | ake blithely regular deposits. ironic 
   9910.64 | Supplier#000033023        | FRANCE                    |    258016 | Manufacturer#4            | rOY414O62,aq9728UMSy8DffBJkKgIBlE        | 16-678-174-9954 | lithely final instructions. regular, quick ideas haggle. blithely unusual requests
    9909.4 | Supplier#000075606        | UNITED KINGDOM            |    575605 | Manufacturer#3            | ON,vnHoMEjQK8DZv                         | 33-947-404-2227 | es along the ironic theodolites cajole slyly across the carefully bold pinto beans. fl
   9909.28 | Supplier#000066602        | GERMANY                   |   1316575 | Manufacturer#4            | HK9pwZa9eIhUuatBkdSGzqobKxSwTlI h,GoXX   | 17-803-997-4487 | ideas are slyly final ideas. quickly ironic 
   9901.89 | Supplier#000063674        | GERMANY                   |   1238661 | Manufacturer#3            | HfUKSBn4y2LVbE0hhKT,97                   | 17-689-456-9735 | ns cajole slyly fluffily bold theodolites. packages are Tiresias. blithely pending requests abou
   9901.17 | Supplier#000076352        | ROMANIA                   |    351348 | Manufacturer#2            | OBYZQf3l EQB1k3vDSM,t D81qSTl23bq        | 29-136-606-6749 | silent asymptotes along the asymptotes mold final pinto beans; theodolites 
   9897.41 | Supplier#000017795        | UNITED KINGDOM            |   1292782 | Manufacturer#4            | A5a1lovY,yQoSHaYon5cGgo1l                | 33-398-227-1033 |  express accounts haggle blithely. furiously ironic requests cajole quickly. quickly final fo
    9895.2 | Supplier#000012943        | UNITED KINGDOM            |    412942 | Manufacturer#1            | 8vbiH82o6q8Qkh0959Q5R3                   | 33-969-177-7359 | sheaves are furiously. regular accounts try to affix slyly water
   9894.58 | Supplier#000064265        | FRANCE                    |   1014244 | Manufacturer#5            | motTdifwGA                               | 16-542-790-6426 | nticing packages. deposits haggle furiously pending instructio
   9886.61 | Supplier#000037924        | UNITED KINGDOM            |    437923 | Manufacturer#1            | 1d4VfErNApctSuiXs                        | 33-851-485-1666 | gular, even dependencies. fluffily even foxes among the ironic accounts se
   9886.61 | Supplier#000037924        | UNITED KINGDOM            |    837923 | Manufacturer#1            | 1d4VfErNApctSuiXs                        | 33-851-485-1666 | gular, even dependencies. fluffily even foxes among the ironic accounts se
   9876.89 | Supplier#000092565        | FRANCE                    |     67564 | Manufacturer#2            | F65cSyImg5V,aX99BgHoz                    | 16-175-402-8164 |  packages use stealthily quickly regular instructions. blithely iron
   9876.89 | Supplier#000092565        | FRANCE                    |    917537 | Manufacturer#2            | F65cSyImg5V,aX99BgHoz                    | 16-175-402-8164 |  packages use stealthily quickly regular instructions. blithely iron
   9871.22 | Supplier#000006373        | GERMANY                   |   1981353 | Manufacturer#5            | J8fcXWsTqM                               | 17-813-485-8637 | etect blithely bold asymptotes. fluffily ironic platelets wake furiously; blit
   9870.78 | Supplier#000001286        | GERMANY                   |   1626237 | Manufacturer#5            | YKA,E2fjiVd7eUrzp2Ef8j1QxGo2DFnosaTEH    | 17-516-924-4574 |  regular accounts. furiously unusual courts above the fi
   9870.58 | Supplier#000027835        | ROMANIA                   |    502829 | Manufacturer#1            | rQNlJWtDotXE8GK5FXID,jbkVsRFB87ZUZyK     | 29-103-673-6501 | heodolites. regular packages cajole. 
   9869.98 | Supplier#000081446        | FRANCE                    |    106442 | Manufacturer#1            | xQnnVgu PfVo                             | 16-912-320-8438 | nal dependencies. pinto beans 
   9869.98 | Supplier#000081446        | FRANCE                    |   1881445 | Manufacturer#4            | xQnnVgu PfVo                             | 16-912-320-8438 | nal dependencies. pinto beans 
   9868.44 | Supplier#000062507        | ROMANIA                   |   1887452 | Manufacturer#4            | 1dePPGFWYYK                              | 29-895-360-4525 | ependencies solve slyly. slyly unusual accounts detect blithe, express requests. furiously 
   9867.34 | Supplier#000068181        | GERMANY                   |   1968180 | Manufacturer#1            | ICIcuNhiwsmlTvyU7                        | 17-235-322-8122 | he slyly slow accounts. theodolites shall have to wake. ruthle
   9860.24 | Supplier#000029047        | FRANCE                    |    354037 | Manufacturer#1            | 9YOTHZrVjWbI6nF1P                        | 16-229-827-8211 | kly. fluffily special theodolites along the busily 
   9859.93 | Supplier#000052771        | ROMANIA                   |   1877716 | Manufacturer#3            | rdFyHz5FV1FCi2jmFFCZAPlPyH xevioB        | 29-926-286-5299 | among the packages cajole carefully ironic dugouts. fluffily final pinto b
   9856.43 | Supplier#000045738        | UNITED KINGDOM            |    220735 | Manufacturer#5            | qd7jaGTfaxX Fhamq84AagYXv3IqU0oIEjBC     | 33-394-523-3413 | es. fluffy deposits run caref
   9843.91 | Supplier#000090678        | RUSSIA                    |   1665661 | Manufacturer#4            | EJhdRBUHFoup                             | 32-982-462-1648 | s. carefully final instructions caj
   9842.36 | Supplier#000022995        | ROMANIA                   |   1372968 | Manufacturer#5            | ,AH2MqxDcWHAqANj                         | 29-394-545-5583 | rls wake. regular, bold accounts nag. blithely ironic pinto beans ar
   9840.97 | Supplier#000007663        | UNITED KINGDOM            |    482658 | Manufacturer#4            | LVDAB8vrsB9R7RO sq6a40,aqy9BBVm          | 33-823-738-5604 | ges. deposits wake ironic accounts. furiously regular dolphins haggle furiously! daring, regular id
   9840.97 | Supplier#000007663        | UNITED KINGDOM            |   1182651 | Manufacturer#1            | LVDAB8vrsB9R7RO sq6a40,aqy9BBVm          | 33-823-738-5604 | ges. deposits wake ironic accounts. furiously regular dolphins haggle furiously! daring, regular id
   9839.67 | Supplier#000027470        | FRANCE                    |    452457 | Manufacturer#5            | OWoFtl4XUBkOjdUhW                        | 16-455-356-2340 | ng packages are across the s
    9837.7 | Supplier#000010301        | ROMANIA                   |    260296 | Manufacturer#4            | naAcnka2ODinvXM9rqg4W                    | 29-919-526-7202 |  fluffily; regular, even packages solve furiously special reques
   9837.53 | Supplier#000005414        | RUSSIA                    |    230407 | Manufacturer#1            | yDLmG4bxYA1iviZ71PkEtzcDoB0KT            | 32-204-830-9105 | y through the fluffily ruthless platelets; furiously si
   9836.48 | Supplier#000066572        | RUSSIA                    |    716557 | Manufacturer#4            | 5wdL5g6vESk,vAKxWFOw8nNext               | 32-334-649-2047 | iously silent packages cajole fluffily slyly blithe accounts. request
   9823.21 | Supplier#000047687        | ROMANIA                   |   1372647 | Manufacturer#2            | MVzPibYr4EG s9cyFuJ4P9KR                 | 29-790-340-8612 | unts boost pending theodolite
